id,rating,comment,Нравится скорость отработки заявок,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Понравилось выполнение заявки,Вопрос решен,Без категории,fold
4207819,5,"мария доброе утро!  абсолютно ничего на этаже не отмыто, химией не работали это видно на фото, так же отсутствует запах. прошлый раз когда администратор действительно отмывала был запах химии и плитка была хоть и в небольших белых пятнах но без разводов. сейчас же такое ощущение что снова помыли полы грязной тряпкой и водой! прошу всетаки разобраться в сложившейся ситуации.",0,0,0,0,0,1,3
4207809,5,все прошло хорошо. вежливый молодой человек всё сделал и все объяснил. спасибо.,0,0,0,1,0,0,4
4207774,5,оперативно устранили дефект!,1,0,0,0,1,0,2
4207439,5,"проблема не решена.! укажите эл. почту, я вам скину чек об оплате за декабрь.",0,0,0,0,0,1,4
4207370,5,нет ответа,0,0,0,0,0,1,4
4207285,5,"спасибо, очень оперативно",1,0,0,0,0,0,4
4207229,5,"подскажите пожалуйста куда скинуть акт о выполнении поверки,чтоб в приложении отображалась информация,что поверка проведена?",0,0,0,0,0,1,4
4207205,5,"спасибо) интересно, а что с лифтами после этого?",0,0,0,0,0,1,0
4207142,5,отличный представитель. все рассказал и подсказал👍🏼,0,0,0,0,0,1,2
4207006,5,"включили лифт быстро, но как надоело это наблюдать почти каждый день!",0,0,0,0,0,1,1
4206882,5,"все отлично, спасибо большое 👍",0,0,1,1,0,0,3
4206862,5,"спасибо, все забрал!",0,0,0,0,0,1,3
4206420,5,"лифт работает,я довольна",0,0,0,0,0,1,2
4206375,5,"быстро перезвонили, вопрос решили",1,0,0,0,1,0,2
4206278,5,"по поводу уборки этажей, я знаю что убирают в среду, но проблема уборки 1 этажа. спасибо за  вашу работу",0,0,1,1,0,0,4
4206272,5,"спасибо, все починили!",0,0,0,0,0,1,4
4206264,5,"спасибо, все сделали, очень благодарны за оперативность!",0,0,0,0,0,1,1
4206233,5,великолепно! электрик пришел быстро. все сделал.,0,0,0,0,0,1,4
4205971,5,"4,5 из 5.. сама ходила перекрывала воду у соседей.. иначе бы уже накапало прилично мне.. и пыталась до них достучаться.. но в итоге открыли только сантехнику после звонка от ук",0,0,0,0,0,1,3
4205925,5,"спасибо за оперативность, ключи получила.",0,0,1,1,0,0,1
4205893,5,спасибо за организованность,0,0,1,1,0,0,4
4205767,5,"молодцы, оперативно всë починили.",1,0,0,0,0,0,4
4205747,5,"очень быстро и оперативно , спасибо",1,0,1,1,0,0,0
4205686,5,"всё быстро, качественно, вежливо",0,0,0,0,0,1,0
4205657,5,мастер пришел очень оперативно. спасибо!,0,0,1,0,0,0,3
4205652,5,"в приложении по-прежнему другой человек,  тоже сергей александров, но не тот",0,0,0,0,0,1,3
4205610,5,"спасибо большое юрию! оперативно позвонил, проконсультировал, решили проблему 👍🏽 спасибо",1,0,1,1,1,0,1
4205558,5,"отлично, быстро, надёжно!",0,0,0,0,0,1,1
4205497,5,быстрое реагирование,0,0,0,0,0,1,1
4205452,5,очень оперативно,1,0,0,0,0,0,2
4205393,5,"оперативно. ещё бы настроили его, чтоб не хлопала дверь.",0,0,0,0,0,1,2
4205356,5,проблема не устранена!!!!,0,0,0,0,0,1,0
4205339,5,нет даты заключения договора,0,0,0,0,0,1,2
4205335,5,"спасибо, теперь снова чисто",0,0,0,0,0,1,0
4205232,5,огромное спасибо!!!,0,0,0,0,0,1,1
4205196,5,долго,0,0,0,0,0,1,4
4204883,5,"мне замена счётчика не нужно , пломбировкп счётчика первичка нужна",0,0,0,0,0,1,1
4204812,5,благодарю за оперативность по устранению протечки,0,0,0,0,0,1,1
4204797,5,супер,0,0,0,1,0,0,4
4204733,5,почему нельзя сразу так ответить?,1,0,0,0,0,0,4
4204705,5,оперативно  .спасибо,1,0,0,0,0,0,0
4204633,5,спасибо огромное,0,0,1,1,0,0,2
4204564,5,"прекрасный специалист, спасибо!",0,0,0,0,0,1,2
4204471,5,спасибо большое) 👌,0,0,1,1,0,0,1
4204456,5,оперативно ответили,1,0,0,0,0,0,4
4204445,5,информация дана,0,0,0,0,0,1,2
4204413,5,"на мою просьбу быстро отреагировали, позвонили и быстро решили проблему",1,0,0,0,1,0,4
4204394,5,"огромное спасибо! наконец-то решили проблему! девушка ""вела"" меня пошагово, терпеливо объясняя",0,0,0,0,1,0,0
4204381,5,спасибо за оперативное устранение аварии!,0,0,1,1,0,0,3
